Time,Open,High,Low,Close,Volume,Trades
10/15/2020 4:00,0.1372,0.23997,0.12433,0.12598,247.241,67
10/15/2020 5:00,0.12598,0.12856,0.1236,0.12626,32.663,36
10/15/2020 6:00,0.12626,0.13161,0.12626,0.13161,507.478,77
10/15/2020 7:00,0.12987,0.13084,0.12788,0.12885,392.637,138
10/15/2020 8:00,0.12885,0.12915,0.12724,0.12915,176.505,71
10/15/2020 9:00,0.1288,0.1298,0.12644,0.12821,277.446,48
10/15/2020 10:00,0.13086,0.13087,0.12244,0.12396,165.128,68
10/15/2020 11:00,0.12543,0.12544,0.11929,0.11929,92.586,39
10/15/2020 12:00,0.11929,0.12189,0.11914,0.12156,1247.429,211
10/15/2020 13:00,0.12338,0.13038,0.12284,0.12408,3079.403,509
10/15/2020 14:00,0.12591,0.13382,0.12421,0.12512,2747.375,325
10/15/2020 15:00,0.12505,0.1345,0.12388,0.12645,744.348,90
10/15/2020 16:00,0.12536,0.12876,0.12477,0.1267,237.94,66
10/15/2020 17:00,0.12479,0.128,0.1228,0.1228,115.293,43
10/15/2020 18:00,0.12272,0.12552,0.12118,0.12348,48.186,41
10/15/2020 19:00,0.1242,0.12446,0.1235,0.12399,200.585,27
10/15/2020 20:00,0.12434,0.1338,0.12419,0.12577,1915.431,125
10/15/2020 21:00,0.1263,0.1263,0.12308,0.1235,94.366,49
10/15/2020 22:00,0.12381,0.12672,0.12101,0.12101,71.437,48
10/15/2020 23:00,0.12269,0.12417,0.121,0.1219,120.21,42
10/16/2020 0:00,0.12125,0.12801,0.11214,0.11412,726.78,149
10/16/2020 1:00,0.1146,0.1146,0.11173,0.11383,187.343,89
10/16/2020 2:00,0.11386,0.12248,0.11001,0.11581,320.894,78
10/16/2020 3:00,0.11512,0.11899,0.11457,0.11515,103.776,35
10/16/2020 4:00,0.11516,0.11573,0.11257,0.11434,101.837,70
10/16/2020 5:00,0.11438,0.11574,0.11055,0.11124,81.983,61
10/16/2020 6:00,0.11092,0.11431,0.11025,0.11431,515.846,95
10/16/2020 7:00,0.11358,0.1147,0.11208,0.11264,26.63,33
10/16/2020 8:00,0.11234,0.11326,0.10817,0.1124,214.757,122
10/16/2020 9:00,0.11324,0.11576,0.11324,0.11556,500.574,91
10/16/2020 10:00,0.11576,0.11992,0.11464,0.11594,171.662,61
10/16/2020 11:00,0.11587,0.11597,0.11311,0.11353,139.607,53
10/16/2020 12:00,0.11453,0.11635,0.1108,0.1108,127.199,50
10/16/2020 13:00,0.11151,0.11338,0.11138,0.11332,133.542,49
10/16/2020 14:00,0.11351,0.11406,0.11217,0.11406,79.32,27
10/16/2020 15:00,0.11379,0.11466,0.1134,0.11383,7.272,23
10/16/2020 16:00,0.11418,0.11418,0.113,0.1139,206.477,39
10/16/2020 17:00,0.11301,0.1138,0.11188,0.11291,147.271,29
10/16/2020 18:00,0.11218,0.11284,0.11024,0.11205,85.197,57
10/16/2020 19:00,0.112,0.112,0.10954,0.11087,45.273,38
10/16/2020 20:00,0.11087,0.11088,0.10871,0.10881,147.741,51
10/16/2020 21:00,0.10881,0.11657,0.10875,0.11171,284.746,105
10/16/2020 22:00,0.11228,0.11228,0.11004,0.11004,23.174,15
10/16/2020 23:00,0.111,0.111,0.10766,0.10778,194.384,76
10/17/2020 0:00,0.10835,0.10871,0.10656,0.10775,158.878,55
10/17/2020 1:00,0.10759,0.10781,0.10554,0.10554,519.335,83
10/17/2020 2:00,0.10626,0.10684,0.10626,0.1068,82.336,31
10/17/2020 3:00,0.10671,0.11348,0.10671,0.11238,1245.446,238
10/17/2020 4:00,0.11154,0.11154,0.11019,0.11135,140.816,36
10/17/2020 5:00,0.11099,0.11146,0.10982,0.11022,111.084,26
10/17/2020 6:00,0.1102,0.11037,0.10908,0.11037,112.107,35
10/17/2020 7:00,0.11038,0.11047,0.108,0.10931,530.464,67
